Open,Close,High,Low,Stochastic_Oscillator,Wiki_5day_Disparity,Wiki_3day_Disparity,Google_MA_6,RSI_Move,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_RSI_Move,Wiki_5day_Disparity_Move,Google_EMA5_Move,Google_Move,Google_3day_Disparity_Move,Google_RSI_Move,Google_ROC_Move,Target
115.9261794,118.974266,119.5680477,115.8766945,95.00832954,0.956964892,0.947466777,12566.66667,1,0,0,0,0,0,1,1,1,1,1,1
118.2617217,115.837112,118.3507852,115.8272136,68.63561028,0.927218345,0.967595101,12550,0,0,0,0,0,0,1,0,0,0,0,0
115.3521884,116.440796,116.7871673,115.1146773,73.71052489,1.038956959,1.063914209,12283.33333,1,1,1,1,1,1,0,0,0,0,0,1
117.3908439,116.688202,117.4799073,115.6391799,75.79036189,1.049297106,1.039013733,12250,1,1,1,1,1,1,1,1,1,1,1,0
116.6585111,115.560013,116.9850935,114.3229656,66.30615686,1.197030715,1.125247198,12200,0,1,1,1,1,1,0,0,0,0,1,0
116.2230783,115.718361,116.3616276,114.9266477,60.4675152,2.697713802,2.056191378,12683.33333,1,1,1,1,1,1,1,1,1,1,0,1
116.8465469,116.717896,117.0939564,115.7480479,64.74914382,0.641417126,0.492065491,12683.33333,1,0,1,0,0,0,1,0,0,0,1,1
117.7174223,117.786697,117.8757684,116.8762311,74.43175358,0.637873968,0.500273029,12866.66667,1,1,0,0,1,0,1,1,1,1,1,1
117.8262841,117.954941,118.241937,117.2918787,74.88446417,0.563537676,0.928377312,12800,1,0,0,0,0,0,0,0,0,0,0,1
118.6179918,118.726852,119.1820844,117.91535,86.35628884,0.576680366,0.96637744,12633.33333,1,1,0,0,0,1,0,1,1,1,1,1
118.8555061,118.123177,118.9841639,117.1533279,72.45284805,0.933119635,0.978725425,12533.33333,0,0,0,0,0,1,0,0,0,0,0,0
118.152871,118.64769,118.9841709,118.1330822,82.45293939,0.870172041,0.911577482,12416.66667,1,0,0,0,0,0,1,1,1,1,1,1
118.5685125,118.687271,118.7763354,117.4106371,83.20757009,0.995755218,1.026955817,11966.66667,1,1,0,0,1,1,0,0,0,0,0,0
117.4007324,118.043999,118.3013068,117.3512555,70.94328159,1.047551789,1.068748124,11683.33333,0,1,1,0,1,1,1,1,1,1,1,1
118.5190277,118.944572,119.1029101,118.3013064,95.11202699,1.033087149,1.005366555,11566.66667,1,0,1,0,0,0,0,0,0,0,0,1
119.290945,119.083122,119.5977297,118.6773665,90.2439672,0.955507585,0.933326825,11333.33333,1,0,0,0,0,0,0,1,0,1,1,1
119.3899152,119.696701,119.7263961,119.122717,99.45044032,0.929600191,0.952833078,11483.33333,1,0,0,0,0,0,1,1,1,1,1,1
119.6868088,119.79567,120.3201771,119.3206408,91.2541504,0.972557298,1.015961357,11633.33333,1,1,0,0,0,1,1,1,0,1,1,1
120.3795489,119.518562,120.3894483,118.8555056,84.05787913,1.096888303,1.098249125,12133.33333,0,1,1,1,1,1,1,0,0,0,0,0
119.9836949,120.508202,120.587374,119.2909514,98.36398668,1.116544897,1.065205171,12366.66667,1,1,1,1,0,1,1,0,0,1,1,1
120.9238553,122.091629,122.2400687,120.0430786,97.23258316,1.170833333,1.084104938,12933.33333,1,1,1,1,1,1,1,1,1,1,1,1
121.3493988,122.477585,122.7150961,121.299914,95.72957552,0.825201884,0.806448666,13233.33333,1,0,0,0,0,0,0,0,0,0,0,1
122.8140632,124.140182,124.2787313,122.546865,98.05555839,0.884656562,0.914740726,13283.33333,1,1,0,0,1,1,0,1,1,1,0,1
124.4865465,123.71463,124.5459218,123.2297025,88.75507233,0.947065593,1.05344,12750,0,1,0,0,1,1,0,0,0,0,0,1
128.7122964,127.811722,130.008719,127.4950458,82.64267555,1.048040014,1.077321642,12283.33333,1,1,1,1,1,1,0,1,1,0,1,0
128.3560188,128.544052,129.1675288,127.6830721,88.42843191,0.970255837,0.935535376,11816.66667,1,0,0,0,0,0,0,0,1,0,0,1
128.553951,128.425308,128.8310486,128.0096621,87.49029766,0.918816671,0.917148163,11183.33333,0,0,0,0,0,0,0,0,0,0,1,0
128.4648971,129.246719,129.3456739,128.0492502,93.49130301,0.918008048,0.972468917,11100,1,0,0,0,0,0,1,1,1,1,1,1
129.1774283,126.554886,129.2961799,126.3767512,69.51967546,0.894798516,0.955398517,11233.33333,0,0,0,0,0,0,1,1,1,1,1,0
126.6538621,124.902199,126.6736518,124.2193469,54.21480939,1.081522464,1.092102311,11566.66667,0,1,1,1,1,1,1,0,0,0,0,0
126.0402658,127.564301,128.088808,125.9314046,78.08328484,1.013626905,1.005103173,12083.33333,1,0,1,0,0,0,1,1,1,1,1,0
125.0803254,126.822083,127.2278385,124.8032287,71.42853904,1.044414982,1.003929482,12200,0,1,1,1,1,1,0,0,0,0,0,1
125.1495985,124.219337,125.8621388,122.9328118,45.98332227,1.000460284,0.990774908,12283.33333,0,0,0,0,0,0,0,0,1,0,0,0
124.1401753,124.20945,125.0605396,123.4573232,41.80736253,0.953293491,0.964508709,12150,0,0,0,0,0,0,0,1,1,1,0,0
123.0020932,124.199554,124.48655,122.2895529,33.29549838,1.026102316,1.032473944,12233.33333,0,1,0,1,1,1,1,1,1,1,1,1
123.6156708,125.81266,126.6043733,122.5369616,45.6410324,1.066824857,1.061921481,12216.66667,1,1,1,1,1,1,0,0,0,0,0,0
122.8239588,122.071831,124.2490393,121.7650462,3.721457451,1.040857888,1.008012327,12216.66667,0,0,1,1,0,0,1,1,1,1,1,0
122.5864494,123.437538,124.5756156,122.418205,20.2881873,1.020228672,0.989640463,12733.33333,1,0,1,1,0,0,1,1,1,1,1,1
123.427599,125.175804,125.8611838,122.8713454,44.99307877,1.085212881,1.067108124,12783.33333,1,1,1,1,1,1,0,0,0,0,0,1
125.9009254,128.066315,128.5133125,125.612867,83.12331191,1.012042475,0.997758066,12800,1,0,1,1,0,0,0,1,1,1,0,1
127.4504653,127.212082,129.5860717,127.0630779,69.64605602,1.02339525,0.995520823,12400,0,1,1,1,1,1,0,1,1,1,1,0
125.6724604,125.374474,126.7352916,124.9175565,46.15031356,1.114190374,1.091009784,11993.33333,0,1,1,1,1,1,0,0,0,0,0,1
126.5763666,126.049919,126.6756957,125.7320626,54.78658515,1.133879781,1.08957529,11676.66667,1,1,1,1,1,1,1,1,1,1,1,0
125.7717967,126.814758,127.3809466,125.6724607,64.56585263,1.076710759,1.007881053,11310,1,0,1,1,0,0,1,1,1,1,1,0
125.354603,125.33474,125.4440041,123.9043843,45.64227277,0.948373191,0.919098143,11493.33333,0,0,0,0,0,0,1,1,0,1,0,1
126.0598507,125.394333,126.5664283,125.1261447,46.40423167,0.916096764,0.942999737,11943.33333,1,0,0,0,0,0,1,1,1,1,1,1
126.129386,125.31488,127.1425502,125.2056159,45.38834187,1.038366149,1.0807797,11893.33333,0,1,0,1,1,1,0,0,0,0,0,0
124.5400905,124.103043,124.5500255,123.209071,29.8937369,1.185936809,1.156629393,12283.33333,0,1,1,1,1,1,0,1,1,1,0,0
124.4209035,124.887756,124.917554,123.9441159,39.92711429,1.021980179,0.954337202,12266.66667,1,0,1,0,0,0,0,0,1,0,0,0
123.3978046,122.851486,123.7851921,122.4938976,13.89127014,0.891766791,0.861355529,12283.33333,0,0,0,0,0,0,1,1,1,1,1,0
123.0203487,119.037209,123.5368703,118.212775,7.24885702,0.941444941,0.997256986,12200,0,1,0,0,1,1,0,0,0,0,0,0
120.4675579,122.334969,122.4541602,119.8417812,36.24449554,1.018683918,1.080204778,12133.33333,1,1,1,1,1,1,1,1,1,1,1,1
124.112981,124.987091,125.026824,123.3779401,59.56334555,1.172601552,1.126185885,11690,1,1,1,1,1,1,0,0,0,0,0,1
125.5929994,126.963753,127.1127492,124.7586225,76.94319636,0.957151214,0.905255878,11440,1,0,1,0,0,0,0,1,1,1,1,1
128.3245725,130.51976,131.3640719,127.4007955,93.58001033,0.914082531,0.901694106,11456.66667,1,0,0,0,0,0,1,1,1,1,1,1
131.5130589,131.711731,133.1818126,131.1157444,90.179184,0.992506682,1.051580278,11035,1,1,0,1,1,1,0,0,0,0,0,1
132.9831631,131.215088,133.3407515,130.4005741,85.94879182,1.084066654,1.10548926,10968.33333,0,1,1,1,1,1,1,1,1,1,1,0
130.519769,130.609177,131.0859576,129.8344041,81.94355688,1.076253449,1.019450285,10435,0,0,1,1,0,0,0,0,0,0,1,1
131.0958757,131.433609,132.1090468,130.6786912,87.3932745,0.953846154,0.916812012,10911.66667,1,0,0,0,0,0,1,1,1,1,0,1
131.3740148,131.562744,132.8937637,130.758172,88.24689164,0.848650201,0.879100901,11195,1,0,0,0,0,0,1,1,1,1,0,1
131.7415407,131.960068,132.8341631,131.6422047,90.87331031,0.918382281,0.99594392,11311.66667,1,1,0,0,1,1,1,0,0,1,1,1
133.291074,134.254578,134.3340431,132.6752323,99.50707922,0.985323887,1.042570281,11483.33333,1,1,0,0,1,1,0,0,0,0,0,1
134.0956413,134.781021,135.0194043,132.9136111,98.58161142,1.020946511,1.013744813,11483.33333,1,1,1,0,1,1,1,1,1,1,1,1
136.5292285,136.032578,136.7378287,134.8108217,96.19298967,1.371188475,1.267796359,11400,1,1,1,1,1,1,0,0,0,0,0,0
135.6650735,136.05246,136.8073639,135.5458824,95.5503803,0.72746155,0.702595128,11433.33333,1,0,0,0,0,0,1,1,1,1,1,1
136.0822511,136.857025,137.4728667,136.0822511,95.63075613,0.833924051,0.82715326,11183.33333,1,1,0,0,1,1,0,0,0,0,0,1
136.3305803,132.536163,136.6682987,131.8408552,61.17186663,0.890311544,1.065556819,10900,0,1,0,0,1,1,0,0,0,0,1,0
133.4500214,133.032822,134.8307091,132.7050455,55.91726246,0.869273323,0.974413004,11283.33333,1,0,1,0,0,0,1,1,1,1,1,0
133.241415,133.251343,133.8076046,132.6156313,44.73333299,1.004210005,0.981444131,11433.33333,1,1,0,0,0,1,1,0,0,0,1,1
133.6685357,133.062622,133.6983337,132.2679781,42.26266568,0.977711467,0.993912505,11900,0,0,0,0,0,0,1,1,0,1,0,1
135.7147511,134.771103,135.7842742,134.0658671,64.62948317,1.010030395,1.019533647,11666.66667,1,1,1,0,1,1,0,0,0,0,0,0
135.2081595,135.665085,135.6750121,134.4333855,73.39218396,1.039257456,1.029751734,11633.33333,1,1,1,1,1,1,0,1,1,1,1,1
135.8836023,136.539185,136.8173073,135.3770087,86.09494912,1.065079933,1.039189058,11633.33333,1,1,1,1,1,1,0,0,1,0,0,0
135.0293527,136.141846,136.4100413,134.8108255,77.17204828,0.855303495,0.856178396,11616.66667,0,0,0,0,0,0,1,1,1,1,1,1
135.4862645,136.042526,136.1815872,134.4631653,74.60337732,1.102416091,1.104212199,11816.66667,0,1,1,1,1,1,1,1,0,1,1,0
135.0889575,135.545883,136.0524606,134.8903003,65.78516029,1.137913253,1.138435082,11900,0,1,1,1,1,1,1,0,0,1,1,1
136.2113812,136.926559,137.6516648,136.1021171,87.52143233,1.213723163,1.10864745,12383.33333,1,1,1,1,1,1,1,0,0,1,0,1
137.2742128,137.47287,138.2873839,136.9464214,87.36507791,1.082552479,0.984137056,12616.66667,1,0,1,1,0,0,0,0,0,0,0,1
137.9198749,137.969528,138.1979982,137.0854909,95.06934829,0.893621306,0.873953717,12816.66667,1,0,0,0,0,0,0,0,1,0,0,1
138.5059186,137.969528,138.6052398,137.5324884,90.6020754,0.956658826,0.996524459,13016.66667,1,1,0,0,1,1,1,1,1,1,1,0
138.0291392,136.161728,138.1185323,135.6054813,61.44215106,0.978648581,1.037181649,12583.33333,0,1,0,1,1,1,0,0,0,0,0,0
136.7775758,135.357162,137.0060311,135.307494,48.74635202,1.068749043,1.055177627,12300,0,1,1,1,1,1,0,1,1,1,1,0
134.641967,135.506134,135.7047912,133.7678571,51.09708344,0.969491525,0.945094052,11503.33333,1,0,0,0,0,0,0,0,0,0,0,1
139.2806932,135.704803,139.7276758,135.5359438,32.50008129,0.948083606,0.948624805,11046.66667,1,0,0,0,0,0,0,1,1,1,1,0
136.4895138,137.50267,138.2575878,136.4100477,62.6665526,0.995336788,1.027639087,11213.33333,1,1,0,1,1,1,1,1,1,1,1,1
138.8237565,138.356903,139.0522257,137.1053496,76.99975706,1.079209937,1.083659908,11146.66667,1,1,1,1,1,1,1,1,0,1,1,0
137.9695289,139.777344,139.797214,137.9198757,99.67044583,1.031428131,0.99603273,11280,1,0,1,1,0,0,0,0,0,0,0,1
139.4892683,139.250885,139.6680705,138.386718,90.93885129,0.872196604,0.861988607,11513.33333,0,0,0,0,0,0,1,1,1,1,1,0
139.4296848,140.393188,140.7309074,139.3601617,95.14983503,0.845988153,0.898741419,12160,1,0,0,0,0,0,1,0,0,0,0,1
140.5521186,140.085266,140.5620466,138.436382,90.72760649,0.95162177,1.045605557,13000,0,1,0,0,1,1,1,1,1,1,0,0
139.2012208,139.409821,140.273988,138.8635024,81.02718834,1.059099384,1.086351782,13350,0,1,1,1,1,1,1,1,0,1,0,1
139.389963,135.357162,139.5488942,134.1751316,22.82483744,1.061146937,1.014774709,13333.33333,0,0,1,1,0,1,0,0,0,0,1,0
136.0822647,137.135162,139.9958734,136.0127267,48.35962334,0.954178674,0.924343942,13800,1,0,0,0,0,0,1,1,1,1,0,1
137.1649554,135.982925,137.3934256,134.3539121,31.81174646,0.901223171,0.925995455,13883.33333,0,0,0,0,0,0,0,0,0,0,0,0
132.4070503,131.324356,133.0328201,129.9039274,13.11934284,1.023737171,1.070657605,13816.66667,0,1,0,1,1,1,0,0,0,0,0,1
132.903698,133.787735,134.7710942,132.3176543,35.87156909,1.086881966,1.086778434,14033.33333,1,1,1,1,1,1,1,1,1,1,1,0
132.8937543,134.373779,134.7412955,130.946893,41.28438039,1.100033891,1.036915432,13600,1,1,1,1,1,1,0,0,0,0,0,1
135.6849423,137.959595,138.0589311,135.0194177,74.40364337,1.106422118,1.04088904,13566.66667,1,1,1,1,1,1,0,1,1,1,1,1
137.6814711,136.787506,138.4463169,135.5458796,63.57801154,0.924048617,0.910961891,13833.33333,0,0,0,0,0,0,1,1,1,1,1,0
136.1517954,134.880356,136.9364973,134.3340523,45.96321971,1.049976719,1.046943513,13933.33333,0,1,1,1,1,1,0,0,0,0,0,0
135.1386339,137.671555,137.8702123,134.0956646,71.7432524,1.053782025,1.064259434,14516.66667,1,1,1,1,1,1,1,1,1,1,0,1
135.8975688,133.525635,136.4556667,133.2166883,33.45076478,1.064015567,1.02606255,14266.66667,0,1,1,1,1,1,0,0,0,0,1,0
133.9342522,133.226654,134.1236109,131.8015104,31.17554384,0.894796438,0.877439435,14633.33333,0,0,0,0,0,0,0,1,1,1,0,1
134.422604,135.668365,135.9972479,134.2631426,55.58730873,0.897139035,0.931605664,14891.66667,1,1,0,0,0,1,1,1,1,1,0,1
137.3825291,137.940628,138.0801522,136.4257776,79.63479569,1.007530512,1.073404648,14741.66667,1,1,0,1,1,1,1,1,0,1,1,1
137.7413154,136.794525,138.2396198,136.7746028,68.27818526,1.102110314,1.101125526,15258.33333,0,1,1,1,1,1,1,1,1,1,1,1
138.0801449,138.319321,139.0169591,137.5320071,92.3446104,1.144861005,1.065342932,15708.33333,1,1,1,1,1,1,1,1,0,1,1,1
138.1897797,137.312759,138.7279415,135.8278059,81.29930702,0.949570546,0.904401212,16375,0,0,0,0,0,0,1,0,0,1,0,0
136.7247696,132.937653,137.8808399,132.3496578,24.6684473,0.993852459,0.990116656,16808.33333,0,1,0,1,1,1,1,0,0,0,0,0
134.5322299,134.990662,135.10029,133.4459153,50.10825138,0.968947113,1.011224576,17016.66667,1,0,0,0,0,0,0,0,0,0,0,1
135.9274677,135.279678,136.2563506,134.2033395,48.20445323,1.024817518,1.028990228,17133.33333,1,1,1,1,1,1,0,0,1,0,0,0
134.422594,135.100281,135.2995998,133.0971024,45.71816293,0.993764031,0.9804758,17050,0,0,0,0,0,0,1,1,1,1,0,1
136.7845514,137.651596,137.9705178,136.4457084,81.07722544,1.010205083,1.003248335,16433.33333,1,1,1,1,1,1,0,0,0,0,0,1
138.6781053,137.392487,138.7080026,135.807882,77.48619441,0.866369259,0.890104167,16450,0,0,0,0,0,0,1,1,1,1,1,0
136.146734,135.578659,136.7347292,135.239816,52.34807637,0.970286885,1.003532321,16250,0,1,0,0,1,1,0,0,0,0,0,1
136.8343861,137.163269,137.2230625,136.01716,74.3094273,0.968608448,1.013781698,16266.66667,1,0,0,0,0,0,0,1,0,1,1,1
138.6382438,139.575058,139.9039409,138.2894247,95.64640516,1.023853697,1.022949951,16183.33333,1,1,1,1,1,1,0,0,1,0,0,1
139.5551352,138.628296,139.7046206,137.7313391,83.11362097,1.013677894,0.996368789,16133.33333,0,0,0,0,0,0,1,1,1,1,1,0
139.1166223,137.05365,139.2760837,135.9972476,62.26920758,1.000901713,0.994291736,16400,0,1,1,0,0,0,1,0,0,0,0,0
136.3360893,135.61853,136.4257802,134.0538472,43.2717729,1.064524556,1.05397017,16233.33333,0,1,1,1,1,1,1,1,1,1,1,0
135.4491071,135.658386,135.8078863,134.6318799,43.79936764,1.087748596,1.06165624,16633.33333,1,1,1,1,1,1,1,1,1,1,1,1
137.3825329,137.05365,137.950592,136.4058453,62.26920758,1.082306555,1.03211656,16766.66667,1,1,1,1,1,0,0,0,0,0,0,0
137.3127561,136.854324,137.5918055,136.1068674,55.19774883,0.867686004,0.8565439,17166.66667,0,0,0,0,0,0,1,1,1,1,0,0
135.3693716,135.867676,136.2364163,135.1999501,40.70279644,0.914511422,0.94826087,17516.66667,0,1,0,0,1,1,1,1,1,1,1,1
136.4955542,136.924088,137.0536521,135.9673375,56.2226593,0.957267144,1.034473223,17883.33333,1,1,0,0,1,1,1,0,0,0,0,1
136.8941779,138.050247,138.1997323,136.0669906,68.31343266,1.09765465,1.102717997,17450,1,1,1,1,1,1,0,0,0,0,0,1
139.8242212,140.591614,141.8871935,139.5950052,83.46071451,1.062230085,1.0113946,16566.66667,1,0,1,1,0,0,0,0,0,0,0,1
140.5318018,138.967133,141.1696305,137.7811665,62.72269361,1.122820841,1.05800464,16850,0,1,1,1,1,1,1,1,1,1,1,0
138.7578438,138.668152,139.1564963,137.9705288,58.90592122,1.003500024,0.978875984,16683.33333,0,0,0,0,0,0,1,0,0,0,0,1
139.8840143,136.914124,140.2128962,136.4158196,36.51411158,1.046382704,1.023651702,16250,0,1,1,1,1,1,0,0,0,0,0,0
137.0337116,138.887405,139.4853763,135.5686957,61.70489104,0.951725746,0.956708604,16333.33333,1,0,0,0,0,0,1,1,1,1,1,1
138.9671361,139.066788,139.7046176,137.9705273,63.99488299,0.925395558,0.942085557,16950,1,0,0,0,0,0,1,0,0,0,1,1
139.6747153,137.262924,139.8840101,136.1865845,40.96687015,0.912332112,0.953142274,18272.22222,0,0,0,0,0,0,1,1,1,1,0,0
137.5818444,138.558517,138.7478747,137.312756,54.12084574,0.994245524,1.034809317,19083.33333,1,1,0,1,1,1,1,1,1,1,1,1
139.1863929,136.605179,139.7743881,136.5354094,21.01357467,1.095379293,1.089010809,20650,0,1,1,1,1,1,1,1,0,1,1,0
135.7879551,134.193375,135.9075432,133.1270115,12.1728463,1.04243226,1.002670646,20083.33333,0,0,1,1,0,0,0,0,0,0,0,0
134.4923494,135.817841,136.2862481,132.7682202,33.44258949,0.952661849,0.925501433,19522.22222,1,0,0,0,0,0,0,1,1,1,1,1
136.286247,137.651596,137.7811601,135.9573641,53.55181597,0.887727813,0.917975418,19550,1,0,0,0,0,0,1,1,1,1,1,1
136.6749352,136.654999,137.7114024,136.5553471,42.62298699,0.947553325,1.008098247,19627.77778,0,1,0,0,1,1,1,1,0,1,1,0
136.6151374,135.209915,137.2928244,135.1600816,26.77598374,1.092417898,1.111272665,16056.66667,0,1,1,1,1,1,0,0,0,0,0,1
136.9938571,137.77121,138.2296421,136.5055128,59.54940472,1.024514811,0.99315125,12473.33333,1,0,1,0,0,0,0,1,1,1,1,1
138.0203636,138.628296,139.1963551,137.7811725,78.7149879,0.98239869,0.945579906,10881.66667,1,0,1,0,0,0,0,0,1,0,0,1
139.6448239,139.206314,140.5517419,139.0269314,82.71440685,0.95010912,0.968609865,8754.444444,1,0,0,0,0,0,0,0,0,0,0,0
139.2162912,139.076767,139.8142476,139.0468697,81.05003171,1.008470753,1.039972433,6545,0,1,1,1,1,1,0,1,1,1,1,1
139.5850317,141.08992,141.30916,139.3358795,97.43306947,1.186337223,1.154430981,3408.333333,1,1,1,1,1,1,0,0,0,0,1,1
140.3125384,139.933838,140.5118721,139.0568173,83.8972991,1.139943741,1.061326931,3460,0,1,1,1,1,0,0,0,0,0,0,1
140.472,139.216278,140.9404071,138.5485521,75.49588173,0.860942825,0.816916168,3073.333333,0,0,0,0,0,0,0,0,1,0,1,0
139.2860377,136.944016,139.5252287,136.0968926,48.89152611,0.973316038,0.992364009,3196.666667,0,1,0,1,1,1,1,1,1,1,1,0
137.9804772,137.960541,138.0303106,136.5453586,60.79331939,1.02003354,1.094157686,3003.333333,1,1,0,1,1,1,0,0,0,0,0,1
138.4987208,135.907532,139.5351879,135.797905,36.75604661,1.002788104,0.994546432,2923.333333,0,0,1,1,0,0,1,1,1,1,1,0
136.4158178,136.774597,136.9838769,135.1501207,26.37548241,1.040646541,0.995377037,2918.333333,1,1,1,1,1,1,0,0,0,0,0,1
138.9173012,139.465439,139.9438072,138.1997418,70.06479592,0.88995464,0.906909558,2983.333333,1,0,0,0,0,0,0,1,0,1,1,0
138.8674608,140.252747,140.6613596,138.7279366,82.84776349,0.855243867,0.901674538,3003.333333,1,0,0,0,0,0,0,0,1,1,0,1
143.9102989,143.701019,145.175996,143.0233181,85.28829722,0.965573025,1.033643005,2700,1,1,0,0,1,1,0,0,0,1,1,0
143.591403,142.345642,144.0099768,142.1662444,71.7695075,1.00118943,1.037884203,2900,0,1,1,0,1,1,1,1,1,1,0,0
143.0332974,144.119598,144.5082744,142.305762,89.46328431,1.036721068,1.011546747,3003.333333,1,1,1,1,1,1,1,1,1,1,1,1
144.4086145,142.883804,144.4385118,142.5051026,77.13723833,0.99676667,0.977221549,3078.333333,0,0,0,0,0,0,0,0,0,0,0,0
143.7707828,143.23262,143.9302432,142.4851634,80.61639591,1.045398394,1.038343558,3110,1,1,1,1,1,1,0,1,0,0,1,1
144.3388485,144.059799,144.50827,143.6711226,88.86683763,1.082132637,1.06584803,3375,1,1,1,1,1,1,1,1,1,1,1,1
144.4783725,143.970108,144.5282059,143.4219702,87.97224242,1.109818182,1.060458652,3740,0,1,1,1,1,1,1,1,0,1,0,0
143.8804027,143.571457,144.029903,142.7143725,83.99602102,1.064431047,1.011261093,3970,0,0,1,1,1,0,1,1,0,1,0,0
143.3522073,143.770782,144.3886894,143.2824527,85.98412673,1.002974148,0.975522919,3841.666667,1,0,1,1,0,0,1,1,1,1,1,1
143.4917306,145.465027,145.4949233,143.2724757,99.71100202,0.916039295,0.928499418,3745,1,0,0,0,0,0,0,0,0,0,0,1
144.8471232,145.614517,145.9234627,144.2391918,97.13231284,1.113137874,1.122056955,3713.333333,1,1,1,1,1,1,0,1,1,1,0,1
145.7839301,146.571259,147.0695634,145.5646752,94.38202469,1.156043295,1.123174294,4205,1,1,1,1,1,1,1,1,1,1,1,1
146.24238,146.81044,146.9599403,145.7839339,96.8936109,1.124994837,1.032019704,4150,1,1,1,1,1,0,0,0,0,0,0,1
146.5214249,147.557892,147.906711,146.5014887,93.92350707,1.506361682,1.323356384,3820,1,1,1,1,1,1,0,0,0,0,0,1
148.4249449,149.461426,149.4813622,147.767194,99.72746627,0.768776899,0.721302578,3508.333333,1,0,0,0,0,0,0,1,1,1,1,1
149.5610966,149.83017,150.0394648,148.474782,97.29373058,0.794085433,0.771762147,3421.666667,1,1,0,0,1,1,0,0,0,0,0,1
150.3683343,149.87999,150.8168052,149.6906323,88.75593502,0.836512262,1.021064302,3200,1,1,0,0,1,1,0,0,0,0,0,0
150.309998,149.619995,150.839996,148.460007,85.39766077,0.916019238,1.057216055,2338.333333,0,1,1,0,1,1,0,1,1,1,1,0
149.399994,149.479996,149.800003,148.5,83.26282292,0.948173806,0.934663593,1996.666667,0,0,0,0,0,1,0,0,0,0,1,1
150.070007,149.589996,150.300003,148.820007,84.61656519,0.906579944,0.914812317,1782.333333,1,0,0,0,0,0,0,0,0,0,0,0
150,151.229996,151.350006,149.919998,98.61029304,1.072631809,1.106106181,1740.666667,1,1,0,1,1,1,1,1,1,1,1,1
151.360001,152.029999,152.419998,151.320007,95.73656137,1.053371394,1.05554753,1770.666667,1,0,1,1,0,0,1,0,0,0,1,1
152.330002,152.320007,152.5,151.520004,98.04939013,1.045058772,0.988198971,1809,1,0,1,1,0,0,0,0,0,0,0,0
